townland_name,has_parish,has_barony,has_county,detected_at
ASKAKEEL,False,False,False,2026-06-09
ASKASILLA,False,False,False,2026-06-09
ASKE,False,False,False,2026-06-09
ASKEATON,False,False,False,2026-06-09
ASKILL,False,False,False,2026-06-09
ASKILLAUN,False,False,False,2026-06-09
ASKINAMOE,False,False,False,2026-06-09
ASKINCH LOWER,False,False,False,2026-06-09
ASKINCH UPPER,False,False,False,2026-06-09
ASKINFARNEY,False,False,False,2026-06-09
ASKINGARRAN LOWER,False,False,False,2026-06-09
ASKINGARRAN UPPER,False,False,False,2026-06-09
ASKINVILLAR LOWER,False,False,False,2026-06-09
ASKINVILLAR UPPER,False,False,False,2026-06-09
ASKPARK,False,False,False,2026-06-09
ASKUNSHIN,False,False,False,2026-06-09
ASNAGH,False,False,False,2026-06-09
ASSAGART,False,False,False,2026-06-09
ASSALY GREAT,False,False,False,2026-06-09
ASSALY LITTLE,False,False,False,2026-06-09
ASSAN,False,False,False,2026-06-09
ASSAUN,False,False,False,2026-06-09
ASSEY,False,False,False,2026-06-09
ASSOLAS,False,False,False,2026-06-09
ASTAGOB CLONSILLA,False,False,False,2026-06-09
ASTEE EAST,False,False,False,2026-06-09
ASTEE WEST,False,False,False,2026-06-09
ASTOGOB CASTLEKNOCK,False,False,False,2026-06-09
ASTRISH BEG,False,False,False,2026-06-09
ASTRISH MORE,False,False,False,2026-06-09
ATATEEMORE,False,False,False,2026-06-09
ATHABRYANMORE,False,False,False,2026-06-09
ATHASSELABBEY NORTH,False,False,False,2026-06-09
ATHASSELABBEY SOUTH,False,False,False,2026-06-09
ATHCARNE,False,False,False,2026-06-09
ATHCLARE,False,False,False,2026-06-09
ATHEA LOWER,False,False,False,2026-06-09
ATHEA UPPER,False,False,False,2026-06-09
ATHENBOY,False,False,False,2026-06-09
ATHENREE,False,False,False,2026-06-09
ATHENRY,False,False,False,2026-06-09
ATHGAINE GREAT,False,False,False,2026-06-09
ATHGAINE LITTLE,False,False,False,2026-06-09
ATHGARRETT,False,False,False,2026-06-09
ATHGOE,False,False,False,2026-06-09
ATHGOE NORTH,False,False,False,2026-06-09
ATHGOE SOUTH,False,False,False,2026-06-09
ATHLACCA NORTH,False,False,False,2026-06-09
ATHLACCA SOUTH,False,False,False,2026-06-09
ATHLEAGUE,False,False,False,2026-06-09
ATHLONE,False,False,False,2026-06-09
ATHLONE AND BIGMEADOW,False,False,False,2026-06-09
ATHLUMMON,False,False,False,2026-06-09
ATHLUMNEY,False,False,False,2026-06-09
ATHLUNKARD,False,False,False,2026-06-09
ATHNID BEG,False,False,False,2026-06-09
ATHNID MORE,False,False,False,2026-06-09
ATHROE,False,False,False,2026-06-09
ATHRONAN,False,False,False,2026-06-09
ATHRY,False,False,False,2026-06-09
ATHY,False,False,False,2026-06-09
ATNAMOLLYBOY,False,False,False,2026-06-09
ATSHANBOE CAHILL,False,False,False,2026-06-09
ATSHANBOE LAUNDERY,False,False,False,2026-06-09
ATTAEENOE LOWER,False,False,False,2026-06-09
ATTAEENOE UPPER,False,False,False,2026-06-09
ATTAGH,False,False,False,2026-06-09
ATTAGHMORE,False,False,False,2026-06-09
ATTATANTEE,False,False,False,2026-06-09
ATTAVALLY,False,False,False,2026-06-09
ATTAVALLY ISLAND,False,False,False,2026-06-09
ATTEAGH,False,False,False,2026-06-09
ATTIANTAGGART,False,False,False,2026-06-09
ATTIAPPLETON,False,False,False,2026-06-09
ATTIBLANEY,False,False,False,2026-06-09
ATTIBRASSIL,False,False,False,2026-06-09
ATTICAHILL,False,False,False,2026-06-09
ATTICAL,False,False,False,2026-06-09
ATTICHREE,False,False,False,2026-06-09
ATTICLOGH,False,False,False,2026-06-09
ATTICLOGHY,False,False,False,2026-06-09
ATTICOFFEY EAST,False,False,False,2026-06-09
ATTICOFFEY WEST,False,False,False,2026-06-09
ATTICONAUN,False,False,False,2026-06-09
ATTICONOR,False,False,False,2026-06-09
ATTICORRA,False,False,False,2026-06-09
ATTIDAVOCK,False,False,False,2026-06-09
ATTIDERMOT,False,False,False,2026-06-09
ATTIDUFF,False,False,False,2026-06-09
ATTIFARRY,False,False,False,2026-06-09
ATTIFINLAY,False,False,False,2026-06-09
ATTIFLYNN,False,False,False,2026-06-09
ATTIGARA,False,False,False,2026-06-09
ATTIGODDAUN,False,False,False,2026-06-09
ATTIKEE,False,False,False,2026-06-09
ATTIKNOCKAN,False,False,False,2026-06-09
ATTIMACHUGH,False,False,False,2026-06-09
ATTIMANUS,False,False,False,2026-06-09
ATTIMANY,False,False,False,2026-06-09
ATTIMONBEG,False,False,False,2026-06-09
ATTIMONMORE NORTH,False,False,False,2026-06-09
ATTIMONMORE SOUTH,False,False,False,2026-06-09
ATTIMURTAGH,False,False,False,2026-06-09
ATTINADAGUE,False,False,False,2026-06-09
ATTINASKOLLIA,False,False,False,2026-06-09
ATTINKEE,False,False,False,2026-06-09
ATTIRALLA,False,False,False,2026-06-09
ATTIREESH,False,False,False,2026-06-09
ATTIREGAN,False,False,False,2026-06-09
ATTIRORY,False,False,False,2026-06-09
ATTIROWERTY,False,False,False,2026-06-09
ATTISHANE,False,False,False,2026-06-09
ATTISHANE JOYNT,False,False,False,2026-06-09
ATTITHOMASREVAGH,False,False,False,2026-06-09
ATTIVILLE,False,False,False,2026-06-09
ATTLAGHYGRANA,False,False,False,2026-06-09
ATTYBARON,False,False,False,2026-06-09
ATTYBRICK,False,False,False,2026-06-09
ATTYCLANNABRYAN,False,False,False,2026-06-09
ATTYCRISTORA,False,False,False,2026-06-09
ATTYFINEEN,False,False,False,2026-06-09
ATTYFLIN,False,False,False,2026-06-09
ATTYJAMES,False,False,False,2026-06-09
ATTYKIT,False,False,False,2026-06-09
ATTYSHONOCK,False,False,False,2026-06-09
ATTYSLANY NORTH,False,False,False,2026-06-09
ATTYSLANY SOUTH,False,False,False,2026-06-09
ATTYTERRILA,False,False,False,2026-06-09
AUBURN,False,False,False,2026-06-09
AUBWEE,False,False,False,2026-06-09
AUCLOGGEEN,False,False,False,2026-06-09
AUDLEY'S ACRE,False,False,False,2026-06-09
AUDLEYSTOWN,False,False,False,2026-06-09
AUGERIS,False,False,False,2026-06-09
AUGHABOY,False,False,False,2026-06-09
AUGHABRACK,False,False,False,2026-06-09
AUGHACASLA NORTH,False,False,False,2026-06-09
AUGHACASLA SOUTH,False,False,False,2026-06-09
AUGHADANOVE,False,False,False,2026-06-09
AUGHAGALLA,False,False,False,2026-06-09
AUGHAGARNA,False,False,False,2026-06-09
AUGHAGAULT,False,False,False,2026-06-09
AUGHAGAULT BIG,False,False,False,2026-06-09
AUGHAGRANNA,False,False,False,2026-06-09
AUGHALEIGUE BEG,False,False,False,2026-06-09
AUGHALEIGUE MORE,False,False,False,2026-06-09
AUGHALIN,False,False,False,2026-06-09
AUGHALISH,False,False,False,2026-06-09
AUGHALL BEG,False,False,False,2026-06-09
AUGHALL MIDDLE,False,False,False,2026-06-09
AUGHALL MORE,False,False,False,2026-06-09
AUGHAMULLAN,False,False,False,2026-06-09
AUGHANDUFF,False,False,False,2026-06-09
AUGHANE,False,False,False,2026-06-09
AUGHANNA,False,False,False,2026-06-09
AUGHANS,False,False,False,2026-06-09
AUGHANURE,False,False,False,2026-06-09
AUGHAREAMLAGH,False,False,False,2026-06-09
AUGHATHLAPPA,False,False,False,2026-06-09
AUGHATUBBRID OR CHATSWORTH,False,False,False,2026-06-09
AUGHAVANLOMAUN,False,False,False,2026-06-09
AUGHAVEHIR,False,False,False,2026-06-09
AUGHAVINNA,False,False,False,2026-06-09
AUGHAWARD,False,False,False,2026-06-09
AUGHBOY,False,False,False,2026-06-09
AUGHCLARE,False,False,False,2026-06-09
AUGHER TENEMENTS,False,False,False,2026-06-09
AUGHERMON,False,False,False,2026-06-09
AUGHERNAGALLIAGH,False,False,False,2026-06-09
AUGHERSKEA,False,False,False,2026-06-09
AUGHEY,False,False,False,2026-06-09
AUGHFAD,False,False,False,2026-06-09
AUGHIL,False,False,False,2026-06-09
AUGHILLS,False,False,False,2026-06-09
AUGHINE,False,False,False,2026-06-09
AUGHINIDA,False,False,False,2026-06-09
AUGHINISH,False,False,False,2026-06-09
AUGHINISH EAST,False,False,False,2026-06-09
AUGHINISH WEST,False,False,False,2026-06-09
AUGHINTOBER,False,False,False,2026-06-09
AUGHISKA BEG,False,False,False,2026-06-09
AUGHKEELY,False,False,False,2026-06-09
AUGHKILETAUN,False,False,False,2026-06-09
AUGHLISH,False,False,False,2026-06-09
AUGHMORE,False,False,False,2026-06-09
AUGHNACARNEY,False,False,False,2026-06-09
AUGHNACAVEN,False,False,False,2026-06-09
AUGHNACLEAGH,False,False,False,2026-06-09
AUGHNACLOY,False,False,False,2026-06-09
AUGHNACRUMPANE,False,False,False,2026-06-09
AUGHNACURRAVEEL,False,False,False,2026-06-09
AUGHNADARRAGH,False,False,False,2026-06-09
AUGHNADRUMMAN,False,False,False,2026-06-09
AUGHNAFOSKER,False,False,False,2026-06-09
AUGHNAGALLEY,False,False,False,2026-06-09
AUGHNAGAN,False,False,False,2026-06-09
AUGHNAGOMAUN,False,False,False,2026-06-09
AUGHNAGON,False,False,False,2026-06-09
AUGHNAGURGAN,False,False,False,2026-06-09
AUGHNAHEEL,False,False,False,2026-06-09
AUGHNAHOLLE,False,False,False,2026-06-09
AUGHNAHOORY,False,False,False,2026-06-09
AUGHNAHOY,False,False,False,2026-06-09
AUGHNALOOPY,False,False,False,2026-06-09
AUGHNALYRA,False,False,False,2026-06-09
AUGHNAMAULMEEN,False,False,False,2026-06-09
AUGHNAMULLAN,False,False,False,2026-06-09
AUGHNASILLAGH,False,False,False,2026-06-09
AUGHNASKEAGH,False,False,False,2026-06-09
AUGHNAVALLOG,False,False,False,2026-06-09
AUGHNESS,False,False,False,2026-06-09
AUGHNISH,False,False,False,2026-06-09
AUGHNISH ISLE,False,False,False,2026-06-09
AUGHRAFIN,False,False,False,2026-06-09
AUGHRIM,False,False,False,2026-06-09
AUGHRIM KELLY,False,False,False,2026-06-09
AUGHRIM ROSS,False,False,False,2026-06-09
AUGHRIM TOOHY,False,False,False,2026-06-09
AUGHRIM BEG,False,False,False,2026-06-09
AUGHRIM MORE,False,False,False,2026-06-09
AUGHRIMAN,False,False,False,2026-06-09
AUGHRIMAN SOUTH,False,False,False,2026-06-09
AUGHRIMDERG,False,False,False,2026-06-09
AUGHRIS,False,False,False,2026-06-09
AUGHRUS BEG,False,False,False,2026-06-09
AUGHRUS MORE,False,False,False,2026-06-09
AUGHRY,False,False,False,2026-06-09
AUGHT,False,False,False,2026-06-09
AUGHTANNY,False,False,False,2026-06-09
AUGHTERCLOONEY,False,False,False,2026-06-09
AUGHTERMOY,False,False,False,2026-06-09
AUGHTREAGH,False,False,False,2026-06-09
AUGHULLEN,False,False,False,2026-06-09
AUGHVALLYDEAG,False,False,False,2026-06-09
AUGHVOLEYSHANE,False,False,False,2026-06-09
AUGLISKA MORE,False,False,False,2026-06-09
AUGULLIES,False,False,False,2026-06-09
AULANEBANE,False,False,False,2026-06-09
AULANEDUFF,False,False,False,2026-06-09
AULT,False,False,False,2026-06-09
AULTAGH,False,False,False,2026-06-09
AULTAGHREAGH,False,False,False,2026-06-09
AUNAMIHOONAGH,False,False,False,2026-06-09
AUNGIERSTOWN AND BALLYBANE,False,False,False,2026-06-09
AUSKURRA BIG,False,False,False,2026-06-09
AUSKURRA LITTLE,False,False,False,2026-06-09
AVALBANE,False,False,False,2026-06-09
AVALREAGH,False,False,False,2026-06-09
AVALTYGORT,False,False,False,2026-06-09
AVENUE,False,False,False,2026-06-09
AVERY ISLAND,False,False,False,2026-06-09
AVISH,False,False,False,2026-06-09
AVOLEY,False,False,False,2026-06-09
AVOUGH ISLAND,False,False,False,2026-06-09
AWNASKIRTAUN,False,False,False,2026-06-09
AYLE,False,False,False,2026-06-09
AYLE LOWER,False,False,False,2026-06-09
AYLE UPPER,False,False,False,2026-06-09
AYLMERSTOWN,False,False,False,2026-06-09
AYLWARDSTOWN,False,False,False,2026-06-09
AYRESFIELDS,False,False,False,2026-06-09
BABESWOOD,False,False,False,2026-06-09
BACHELORSHALL,False,False,False,2026-06-09
BACK,False,False,False,2026-06-09
BACK LOWER,False,False,False,2026-06-09
BACK UPPER,False,False,False,2026-06-09
BACK OF THE HILL,False,False,False,2026-06-09
BACKADERRY,False,False,False,2026-06-09
BACKAN,False,False,False,2026-06-09
BACKFARM,False,False,False,2026-06-09
BACKFENCE,False,False,False,2026-06-09
BACKHILL,False,False,False,2026-06-09
BACKLAND,False,False,False,2026-06-09
BACKNAMULLAGH,False,False,False,2026-06-09
BACKPARK,False,False,False,2026-06-09
BACKSTEEL,False,False,False,2026-06-09
BACKSTOWN,False,False,False,2026-06-09
BACKTOWN,False,False,False,2026-06-09
BACKWESTON PARK,False,False,False,2026-06-09
BACKWESTONPARK,False,False,False,2026-06-09
BACKWOOD,False,False,False,2026-06-09
BACONSTOWN,False,False,False,2026-06-09
BADGERFORT,False,False,False,2026-06-09
BADGERHILL,False,False,False,2026-06-09
BADGERISLAND,False,False,False,2026-06-09
BADGERROCK,False,False,False,2026-06-09
BADONEY,False,False,False,2026-06-09
BAGGOTRATH,False,False,False,2026-06-09
BAGGOTRATH EAST,False,False,False,2026-06-09
BAGGOTRATH NORTH,False,False,False,2026-06-09
BAGGOTRATH WEST,False,False,False,2026-06-09
BAGGOTSTOWN,False,False,False,2026-06-09
BAGGOTSTOWN EAST,False,False,False,2026-06-09
BAGGOTSTOWN WEST,False,False,False,2026-06-09
BAGGOTTSPARK,False,False,False,2026-06-09
BAGHLOONAGH,False,False,False,2026-06-09
BAHAGHA,False,False,False,2026-06-09
BAHAGHS,False,False,False,2026-06-09
BAILE CHONAILL,False,False,False,2026-06-09
BAILE DHÃITH,False,False,False,2026-06-09
BAILE FHINN,False,False,False,2026-06-09
BAILE GHIB,False,False,False,2026-06-09
BAILE IARTHACH THEAS,False,False,False,2026-06-09
BAILE IARTHACH THUAIDH,False,False,False,2026-06-09
BAILE MHAC AIRT UACHTARACH,False,False,False,2026-06-09
BAILE MHISTÃIL,False,False,False,2026-06-09
BAILE REO,False,False,False,2026-06-09
BAILE UÃ BHAOITHÃN,False,False,False,2026-06-09
BAILE UÃ CHORRÃIN,False,False,False,2026-06-09
BAILE UÃ CHURRAOIN THEAS,False,False,False,2026-06-09
BAILE UÃ CHURRAOIN THUAIDH,False,False,False,2026-06-09
BAILE UÃ RAGHALLAIGH,False,False,False,2026-06-09
BAILE UÃ SHEARÃºCHÃIN,False,False,False,2026-06-09
BAILE AN AICÃADAIGH,False,False,False,2026-06-09
BAILE AN BHIOCÃIRE,False,False,False,2026-06-09
BAILE AN CHNOCÃIN,False,False,False,2026-06-09
BAILE AN EASA,False,False,False,2026-06-09
BAILE AN GHLEANNA,False,False,False,2026-06-09
BAILE AN LOCHAIGH,False,False,False,2026-06-09
BAILE AN MHÃºRAIGH,False,False,False,2026-06-09
BAILE AN RÃ³ID,False,False,False,2026-06-09
BAILE AN SCEILG,False,False,False,2026-06-09
BAILE AN TEAMPAILL,False,False,False,2026-06-09
BAILE AN TSLÃIBHE,False,False,False,2026-06-09
BAILE AN TSLÃIBHE THUAIDH,False,False,False,2026-06-09
BAILE NA BÃ³,False,False,False,2026-06-09
BAILE NA CILLE,False,False,False,2026-06-09
BAILE NA CÃºIRTE THEAS,False,False,False,2026-06-09
BAILE NA MÃ³NA UACHTARACH,False,False,False,2026-06-09
BAILE NA RÃTHA THEAS,False,False,False,2026-06-09
BAILE NA BPOC,False,False,False,2026-06-09
BAILE NA BHFLANN,False,False,False,2026-06-09
BAILE NA HABHA,False,False,False,2026-06-09
BAILE NA HABHANN,False,False,False,2026-06-09
BAILE NA HABHANN THUAIDH,False,False,False,2026-06-09
BAILE NA NGALL BEAG,False,False,False,2026-06-09
BAILE NA NGALL MÃ³R,False,False,False,2026-06-09
BAILE ÃCÃN,False,False,False,2026-06-09
BAILE ÃRTHAÃ,False,False,False,2026-06-09
BAILIS,False,False,False,2026-06-09
BAILYLAND,False,False,False,2026-06-09
BAILYPARK,False,False,False,2026-06-09
BAKERSCLOSE,False,False,False,2026-06-09
BAL OF DOOKINELLY CALVY,False,False,False,2026-06-09
BALALLY,False,False,False,2026-06-09
BALBANE,False,False,False,2026-06-09
BALBOBIN,False,False,False,2026-06-09
BALBRADAGH,False,False,False,2026-06-09
BALBRIGGAN,False,False,False,2026-06-09
BALBRIGH,False,False,False,2026-06-09
BALBUTCHER,False,False,False,2026-06-09
BALCARRICK,False,False,False,2026-06-09
BALCARRIG,False,False,False,2026-06-09
BALCARRIGHILL,False,False,False,2026-06-09
BALCULTRY,False,False,False,2026-06-09
BALCUNNIN,False,False,False,2026-06-09
BALCURRIS,False,False,False,2026-06-09
BALDONGAN,False,False,False,2026-06-09
BALDONNELL LITTLE,False,False,False,2026-06-09
BALDONNELL LOWER,False,False,False,2026-06-09
BALDONNELL UPPER,False,False,False,2026-06-09
BALDOYLE,False,False,False,2026-06-09
BALDOYLE OR CURTISTOWN LOWER,False,False,False,2026-06-09
BALDRUMMAN,False,False,False,2026-06-09
BALDURGAN,False,False,False,2026-06-09
BALDWINSTOWN,False,False,False,2026-06-09
BALFEAGHAN,False,False,False,2026-06-09
BALFEDDOCK,False,False,False,2026-06-09
BALFESTOWN,False,False,False,2026-06-09
BALGADDY,False,False,False,2026-06-09
BALGARRETT,False,False,False,2026-06-09
BALGATHERAN,False,False,False,2026-06-09
BALGEEN,False,False,False,2026-06-09
BALGEETH,False,False,False,2026-06-09
BALGREE,False,False,False,2026-06-09
BALGRIFFIN,False,False,False,2026-06-09
BALGRIFFIN PARK,False,False,False,2026-06-09
BALHEARY,False,False,False,2026-06-09
BALHEARY DEMESNE,False,False,False,2026-06-09
BALIEF LOWER,False,False,False,2026-06-09
BALIEF UPPER,False,False,False,2026-06-09
BALINACRANE,False,False,False,2026-06-09
BALINCARROONA,False,False,False,2026-06-09
BALINVOHER,False,False,False,2026-06-09
BALIX LOWER,False,False,False,2026-06-09
BALIX UPPER,False,False,False,2026-06-09
BALKINSTOWN,False,False,False,2026-06-09
BALLA,False,False,False,2026-06-09
BALLABONY,False,False,False,2026-06-09
BALLADIAN,False,False,False,2026-06-09
BALLADY,False,False,False,2026-06-09
BALLAGAN,False,False,False,2026-06-09
BALLAGH ACHMUTY,False,False,False,2026-06-09
BALLAGH BURROW,False,False,False,2026-06-09
BALLAGH EAST,False,False,False,2026-06-09
BALLAGH WEST,False,False,False,2026-06-09
BALLAGHABAWBEG,False,False,False,2026-06-09
BALLAGHABAWMORE,False,False,False,2026-06-09
BALLAGHABLAKE,False,False,False,2026-06-09
BALLAGHACLAY,False,False,False,2026-06-09
BALLAGHADERNEEN,False,False,False,2026-06-09
BALLAGHADERREEN,False,False,False,2026-06-09
BALLAGHADERRY,False,False,False,2026-06-09
BALLAGHADIGUE,False,False,False,2026-06-09
BALLAGHADOWN NORTH,False,False,False,2026-06-09
BALLAGHADOWN SOUTH,False,False,False,2026-06-09
BALLAGHAFADDY EAST,False,False,False,2026-06-09
BALLAGHAFADDY WEST,False,False,False,2026-06-09
BALLAGHAGLASH,False,False,False,2026-06-09
BALLAGHALARE,False,False,False,2026-06-09
BALLAGHALINE,False,False,False,2026-06-09
BALLAGHALODE,False,False,False,2026-06-09
BALLAGHAMUCK,False,False,False,2026-06-09
BALLAGHANEA,False,False,False,2026-06-09
BALLAGHANERY,False,False,False,2026-06-09
BALLAGHANERY UPPER,False,False,False,2026-06-09
BALLAGHANNA,False,False,False,2026-06-09
BALLAGHANOHER,False,False,False,2026-06-09
BALLAGHANURE,False,False,False,2026-06-09
BALLAGHARAHIN,False,False,False,2026-06-09
BALLAGHAREA,False,False,False,2026-06-09
BALLAGHASSAAN,False,False,False,2026-06-09
BALLAGHAUGEAG EAST,False,False,False,2026-06-09
BALLAGHAUGEAG WEST,False,False,False,2026-06-09
BALLAGHAVORRAGA,False,False,False,2026-06-09
BALLAGHAWEARY,False,False,False,2026-06-09
BALLAGHBAUN,False,False,False,2026-06-09
BALLAGHBEDDY,False,False,False,2026-06-09
BALLAGHBEG,False,False,False,2026-06-09
BALLAGHBEHY,False,False,False,2026-06-09
BALLAGHBEHY EAST,False,False,False,2026-06-09
BALLAGHBEHY SOUTH,False,False,False,2026-06-09
BALLAGHBOY,False,False,False,2026-06-09
BALLAGHCLONEEN,False,False,False,2026-06-09
BALLAGHCULLIA,False,False,False,2026-06-09
BALLAGHDACKER,False,False,False,2026-06-09
BALLAGHDERG,False,False,False,2026-06-09
BALLAGHDORRAGH,False,False,False,2026-06-09
BALLAGHDORRAGHA,False,False,False,2026-06-09
BALLAGHDUFF,False,False,False,2026-06-09
BALLAGHFARNA,False,False,False,2026-06-09
BALLAGHGAR,False,False,False,2026-06-09
BALLAGHGEE,False,False,False,2026-06-09
BALLAGHGOWLA,False,False,False,2026-06-09
BALLAGHGOWLA AND FROGHAN,False,False,False,2026-06-09
BALLAGHKEERAN BIG,False,False,False,2026-06-09
BALLAGHKEERAN LITTLE,False,False,False,2026-06-09
BALLAGHLYRAGH OR NEALSTOWN,False,False,False,2026-06-09
BALLAGHMOON,False,False,False,2026-06-09
BALLAGHMOON CASTLE,False,False,False,2026-06-09
BALLAGHMORE,False,False,False,2026-06-09
BALLAGHMORE LOWER,False,False,False,2026-06-09
BALLAGHMORE UPPER,False,False,False,2026-06-09
BALLAGHNABEHY,False,False,False,2026-06-09
BALLAGHNAGEARN,False,False,False,2026-06-09
BALLAGHNAGROSHEEN,False,False,False,2026-06-09
BALLAGHNEED,False,False,False,2026-06-09
BALLAGHSTOWN,False,False,False,2026-06-09
BALLAGHTALION,False,False,False,2026-06-09
BALLAGHVENY,False,False,False,2026-06-09
BALLAGHY,False,False,False,2026-06-09
BALLAGHYMURRY,False,False,False,2026-06-09
BALLAGROGE,False,False,False,2026-06-09
BALLAHACOMMANE,False,False,False,2026-06-09
BALLAHANTOURAGH,False,False,False,2026-06-09
BALLAHEEN,False,False,False,2026-06-09
BALLAIR,False,False,False,2026-06-09
BALLAKELLY,False,False,False,2026-06-09
BALLALEASE NORTH,False,False,False,2026-06-09
BALLALEASE SOUTH,False,False,False,2026-06-09
BALLALEASE WEST,False,False,False,2026-06-09
BALLALLEN,False,False,False,2026-06-09
BALLALLOG,False,False,False,2026-06-09
BALLAMAN,False,False,False,2026-06-09
BALLANAMORE,False,False,False,2026-06-09
BALLANY,False,False,False,2026-06-09
BALLARD COMMONS,False,False,False,2026-06-09
BALLARD EAST,False,False,False,2026-06-09
BALLARD PARK,False,False,False,2026-06-09
BALLARD WEST,False,False,False,2026-06-09
BALLARDAN GREAT,False,False,False,2026-06-09
BALLARDAN LITTLE,False,False,False,2026-06-09
BALLARDIGGAN,False,False,False,2026-06-09
BALLARE,False,False,False,2026-06-09
BALLASK,False,False,False,2026-06-09
BALLASPORT,False,False,False,2026-06-09
BALLASTRAN,False,False,False,2026-06-09
BALLAUN ROCK,False,False,False,2026-06-09
BALLAVERTY,False,False,False,2026-06-09
BALLCOURCY BEG,False,False,False,2026-06-09
BALLCOURCY MORE,False,False,False,2026-06-09
BALLEA,False,False,False,2026-06-09
BALLEAGNY,False,False,False,2026-06-09
BALLEALLY EAST,False,False,False,2026-06-09
BALLEALLY WEST,False,False,False,2026-06-09
BALLEALY NORTH,False,False,False,2026-06-09
BALLEALY SOUTH,False,False,False,2026-06-09
BALLEE,False,False,False,2026-06-09
BALLEEGHAN,False,False,False,2026-06-09
BALLEEGHAN LOWER,False,False,False,2026-06-09
BALLEEGHAN UPPER,False,False,False,2026-06-09
BALLEEK,False,False,False,2026-06-09
BALLEEK BEG,False,False,False,2026-06-09
BALLEELAGHAN,False,False,False,2026-06-09
BALLEEN,False,False,False,2026-06-09
BALLEEN LITTLE,False,False,False,2026-06-09
BALLEEN LOWER,False,False,False,2026-06-09
BALLEER,False,False,False,2026-06-09
BALLEEVY,False,False,False,2026-06-09
BALLEIGHTERAGH EAST,False,False,False,2026-06-09
BALLEIGHTERAGH WEST,False,False,False,2026-06-09
BALLENAN,False,False,False,2026-06-09
BALLENY,False,False,False,2026-06-09
BALLESTRAN,False,False,False,2026-06-09
BALLEVEN,False,False,False,2026-06-09
BALLEW,False,False,False,2026-06-09
BALLEYGOREY,False,False,False,2026-06-09
BALLGEERY WEST,False,False,False,2026-06-09
BALLGILL,False,False,False,2026-06-09
BALLICHMOYLER,False,False,False,2026-06-09
BALLICKMOYLER,False,False,False,2026-06-09
BALLICKMOYLER UPPER,False,False,False,2026-06-09
BALLICKNAHEE,False,False,False,2026-06-09
BALLIGGAN,False,False,False,2026-06-09
BALLILOGUE,False,False,False,2026-06-09
BALLIN,False,False,False,2026-06-09
BALLINA,False,False,False,2026-06-09
BALLINA LOWER,False,False,False,2026-06-09
BALLINA UPPER,False,False,False,2026-06-09
BALLINA OR BECTIVE,False,False,False,2026-06-09
BALLINAB,False,False,False,2026-06-09
BALLINABARNEY,False,False,False,2026-06-09
BALLINABOOLA,False,False,False,2026-06-09
BALLINABOY,False,False,False,2026-06-09
BALLINABRANAGH,False,False,False,2026-06-09
BALLINACARRIG,False,False,False,2026-06-09
BALLINACLOGH LOWER,False,False,False,2026-06-09
BALLINACLOGH UPPER,False,False,False,2026-06-09
BALLINACOOLA,False,False,False,2026-06-09
BALLINACOOLA BEG,False,False,False,2026-06-09
BALLINACOOLA MORE,False,False,False,2026-06-09
BALLINACOSTELLO,False,False,False,2026-06-09
BALLINACREA,False,False,False,2026-06-09
BALLINACUBBY,False,False,False,2026-06-09
BALLINACUR,False,False,False,2026-06-09
BALLINACURRA,False,False,False,2026-06-09
BALLINACURRA BOWMAN,False,False,False,2026-06-09
BALLINACURRA HART,False,False,False,2026-06-09
BALLINACURRA WESTON,False,False,False,2026-06-09
BALLINADEE,False,False,False,2026-06-09
BALLINADRIMNA,False,False,False,2026-06-09
BALLINADRUM,False,False,False,2026-06-09
BALLINADRUMMIN,False,False,False,2026-06-09
BALLINAFAD,False,False,False,2026-06-09
BALLINAFUNSHOGE,False,False,False,2026-06-09
BALLINAGAM LOWER,False,False,False,2026-06-09
BALLINAGAM UPPER,False,False,False,2026-06-09
BALLINAGAR,False,False,False,2026-06-09
BALLINAGARD,False,False,False,2026-06-09
BALLINAGAVNA,False,False,False,2026-06-09
BALLINAGEELOGE,False,False,False,2026-06-09
BALLINAGILKY,False,False,False,2026-06-09
BALLINAGRAN,False,False,False,2026-06-09
BALLINAGRANN LOWER,False,False,False,2026-06-09
BALLINAGRANN UPPER,False,False,False,2026-06-09
BALLINAGROSS,False,False,False,2026-06-09
BALLINAGROUN,False,False,False,2026-06-09
BALLINAHA,False,False,False,2026-06-09
BALLINAHEMERY,False,False,False,2026-06-09
BALLINAHINCH,False,False,False,2026-06-09
BALLINAHORNA,False,False,False,2026-06-09
BALLINALACK,False,False,False,2026-06-09
BALLINALEAMA,False,False,False,2026-06-09
BALLINALECKA,False,False,False,2026-06-09
BALLINALEE OR SAINTJOHNSTOWN,False,False,False,2026-06-09
BALLINALEUCRA,False,False,False,2026-06-09
BALLINALTIG,False,False,False,2026-06-09
BALLINALTIG BEG,False,False,False,2026-06-09
BALLINAMALLAGHT,False,False,False,2026-06-09
BALLINAMINTON EAST,False,False,False,2026-06-09
BALLINAMINTON WEST,False,False,False,2026-06-09
BALLINAMOE,False,False,False,2026-06-09
BALLINAMORE,False,False,False,2026-06-09
BALLINAMORRAGH,False,False,False,2026-06-09
BALLINANCHOR,False,False,False,2026-06-09
BALLINANIMA,False,False,False,2026-06-09
BALLINANIMA D'ARCY,False,False,False,2026-06-09
BALLINANIMA MASSY,False,False,False,2026-06-09
BALLINARINK,False,False,False,2026-06-09
